external_id,Manuel_label,baslik,mevcut_kategori,oneri_kategori,primary_role_source,secondary_role_source,non_focus_role_source,role_evidence,proposed_discipline_relation,confidence,is_boundary_case,competing_role_1,competing_role_2,boundary_rationale,Manuel_Gerekce
1326496,FP,VAROLUŞ SANCISI DUYMADAN YAŞAMAK: PERFECT DAYS FİLMİ ÜZERİNE BİR ÇÖZÜMLEME,"Edebiyat, Felsefe, Müzik, Tiyatro","Mühendislik, Deniz",SEMANTIC_HUB,,0,"Metin/Gerekçe: Wim Wenders'ın Perfect Days filminin felsefi ve sinematografik anlatı analizidir; modelin 'Mühendislik, Deniz' önerisi bariz bir hubness model hatasıdır ($k$-NN","Önerilen disiplin ('Mühendislik, Deniz'), embedding uzayındaki hubness (kümelenme çekimi) kaynaklıdır.",HIGH,False,,,,"Wim Wenders'ın Perfect Days filminin felsefi ve sinematografik anlatı analizidir; modelin 'Mühendislik, Deniz' önerisi bariz bir hubness model hatasıdır ($k$-NN doğru şekilde 'Film' yakalamıştır). Modelin ana önerisi tamamen hatalı olduğu için FP-1 olarak değerlendirilmiştir."
1339223,FP,Novel UV-Visible Spectroscopy method for development and validation of nicardipine hydrochloride in bulk form,"Farmakoloji ve Eczacılık, Spektroskopi",Kalp ve Kalp Damar Sistemi,CONTEXT,MATERIAL_OBJECT,1,Metin/Gerekçe: Antihipertansif ve antianginal bir ilaç etken maddesi olan Nikardipin hidroklorürün (Nicardipine HCl) dökme formda miktar tayinine yönelik yeni bir UV-Görünür B,"Önerilen disiplin ('Kalp ve Kalp Damar Sistemi'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",MEDIUM,True,CONTEXT,MATERIAL_OBJECT,Kardiyovasküler ilaç (nikardipin) veya antidiyabetik enzim testi kimyasal araştırma bağlamıdır; incelenen molekül de kimyasal materyaldir.,"Antihipertansif ve antianginal bir ilaç etken maddesi olan Nikardipin hidroklorürün (Nicardipine HCl) dökme formda miktar tayinine yönelik yeni bir UV-Görünür Bölge Spektroskopisi yönteminin geliştirildiği ve analitik validasyon parametrelerinin (doğrusallık, kesinlik, doğruluk, LOD, LOQ) incelendiği doğrudan bir farmasötik analiz ve spektroskopi araştırmasıdır; çalışmada klinik kardiyoloji veya in vivo vasküler deney bulunmayıp modelin 'Kalp ve Kalp Damar Sistemi' önerisi ilacın kardiyovasküler endikasyon açıklamalarından kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Farmakoloji ve Eczacılık, Spektroskopi' etiketleri eksiksiz ve tamdır (k-NN yerel uzlaşısı da %60 Kimya yönündedir)."
1378487,TP-2,Analysis of the performance of two moving mesh methods applied to semi-submerged structures with a rotational DOF,"Mühendislik, Deniz","Fizik, Akışkanlar ve Plazma",RESEARCH_FOCUS,,0,Metin/Gerekçe: Yarı batık deniz yapıları (şamandıra ve Pendulor tipi dalga enerjisi dönüştürücüsü) üzerinde dönel serbestlik derecesine sahip hareketli ağ (dinamik ve kayar ağ,"Önerilen disiplin ('Fizik, Akışkanlar ve Plazma'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Yarı batık deniz yapıları (şamandıra ve Pendulor tipi dalga enerjisi dönüştürücüsü) üzerinde dönel serbestlik derecesine sahip hareketli ağ (dinamik ve kayar ağ - DM/SM) yöntemlerinin Navier-Stokes (RANS), k-ω SST türbülans modeli ve VOF serbest yüzeyli iki fazlı akış hidro-dinamiğiyle simüle edildiği doğrudan bir deniz mühendisliği, hesaplamalı akışkanlar mekaniği (CFD) ve akışkanlar fiziği melez araştırmasıdır; mevcut 'Mühendislik, Deniz' omurgasının korunması gerekirken serbest yüzeyli iki fazlı akış, hareketli ağ fiziği ve hidrodinamik türbülans modellemesi boyutu için modelin önerdiği Fizik, Akışkanlar ve Plazma alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1367124,TP-2,"Türkiye’de Arpa, Buğday, Mısır, Pamuk ve Zeytin Üretiminin İklim Değişikliği Üzerindeki Etkisi","Bilgisayar Bilimleri, Teori ve Metotlar, Çevre Bilimleri",Tarımsal Ekonomi ve Politika,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Türkiye'de tarımsal ürünlerin (mısır, buğday, pamuk, arpa, zeytin) üretimi ve GSYH değişkenlerinin sera gazı emisyonları ile iklim değişikliği üzerindeki etkile","Önerilen disiplin ('Tarımsal Ekonomi ve Politika'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Türkiye'de tarımsal ürünlerin (mısır, buğday, pamuk, arpa, zeytin) üretimi ve GSYH değişkenlerinin sera gazı emisyonları ile iklim değişikliği üzerindeki etkilerinin Yapay Sinir Ağları (YSA) ile modellendiği ve tarımsal üretim politikalarının tartışıldığı doğrudan bir tarım ekonomisi, çevre bilimleri ve yapay zeka melez araştırmasıdır; mevcut 'Bilgisayar Bilimleri, Çevre Bilimleri' omurgasının korunması gerekirken tarımsal üretim, GSYH makroekonomik boyutu ve tarım politikaları için modelin ve k-NN yerel uzlaşısının önerdiği Tarımsal Ekonomi ve Politika alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1436122,FP,SANAYİ 4.0: ÇEŞİTLİ ÜLKE ÖRNEKLERİ ÜZERİNDEN ULUSAL POLİTİKALARIN VE STRATEJİLERİN İNCELEMESİ,"Kamu Yönetimi, İşletme","Yeşil, Sürdürülebilir Bilim ve Teknoloji",NEIGHBORING_DISCIPLINE,LEXICAL_SURFACE,0,"Metin/Gerekçe: Ulusal kalkınma planları ve kamu sanayi politikaları analizidir; ""Sanayi 4.0"" ifadesi modeli teknik Endüstri Mühendisliği alanına yanıltmıştır (İktisat/Kamu Pol","Önerilen disiplin ('Yeşil, Sürdürülebilir Bilim ve Teknoloji'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",HIGH,False,,,,"Ulusal kalkınma planları ve kamu sanayi politikaları analizidir; ""Sanayi 4.0"" ifadesi modeli teknik Endüstri Mühendisliği alanına yanıltmıştır (İktisat/Kamu Politikası konusudur)."
1180964,TP-2,Evaluation of X-Ray Shielding Ability of Tungsten Rubber: A GAMOS Monte Carlo Study,"Fizik, Nükleer","Malzeme Bilimleri, Özellik ve Test",MATERIAL_OBJECT,RESEARCH_FOCUS,1,Metin/Gerekçe: Kurşuna alternatif olarak geliştirilen tungsten katkılı kauçuk (TCR) polimer kompozit malzemenin X-ışını soğurma ve zırhlama kapasitesinin GAMOS Monte Carlo sim,"Önerilen disiplin ('Malzeme Bilimleri, Özellik ve Test'), makalenin material_object bileşeninden kaynaklanmaktadır.",MEDIUM,True,MATERIAL_OBJECT,RESEARCH_FOCUS,"İncelenen fiziksel materyal/hammadde (Malzeme Bilimleri, Özellik ve Test) ikincil disiplin sinyalini üretmiştir (Material ↔ Research Focus).","Kurşuna alternatif olarak geliştirilen tungsten katkılı kauçuk (TCR) polimer kompozit malzemenin X-ışını soğurma ve zırhlama kapasitesinin GAMOS Monte Carlo simülasyonu ve Phy-X/PSD verileriyle (MFP, HVL, 30-1000 keV foton enerjisi) incelendiği doğrudan bir radyasyon/nükleer fizik ve kompozit malzeme testleri melez araştırmasıdır; mevcut 'Fizik, Nükleer' omurgasının korunması gerekirken polimer kompozit zırh malzemesi özellikleri ve radyasyon testleri boyutu için modelin ve k-NN yerel uzlaşısının önerdiği Malzeme Bilimleri, Özellik ve Test alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1359899,FP,Türkiye mikobiyotası için iki yeni Helotiales kaydı,Mantar Bilimi,Gastroenteroloji ve Hepatoloji,SEMANTIC_HUB,,0,Metin/Gerekçe: Helotiales takımına ait iki mantar taksonunun (Chloroscypha alutipes ve Rutstroemia bolaris) makroskobik ve mikroskobik betimlemeleriyle Türkiye mikobiyotası iç,"Önerilen disiplin ('Gastroenteroloji ve Hepatoloji'), embedding uzayındaki hubness (kümelenme çekimi) kaynaklıdır.",MEDIUM,True,SEMANTIC_HUB,NEIGHBORING_DISCIPLINE,Mantar taksonomisi makalesinin karaciğer/sindirim tıbbına gitmesi gerekçede 'tamamen absürt ve anlamsız model yanılgısı' olarak belirtilmiştir.,Helotiales takımına ait iki mantar taksonunun (Chloroscypha alutipes ve Rutstroemia bolaris) makroskobik ve mikroskobik betimlemeleriyle Türkiye mikobiyotası için yeni tür kaydı olarak tanımlandığı doğrudan bir mikoloji ve taksonomi araştırmasıdır; çalışmada insan sindirim/karaciğer sistemi bulunmayıp modelin 'Gastroenteroloji ve Hepatoloji' önerisi tamamen anlamsız ve absürt bir model yanılgısıdır (FP-1). Mevcut 'Mantar Bilimi' ana disiplini %100 kusursuz ve tamdır.
1430772,FP,New monolithic post-core concept: a comparison of prefabricated and CAD-CAM fabricated post-cores,Diş Hekimliği,Polimer Bilimi,MATERIAL_OBJECT,LEXICAL_SURFACE,1,"Metin/Gerekçe: Kanal tedavisi görmüş dişlerde farklı post-kor sistemlerinin (fiber post-kompozit kor, prefabrike monolitik fiber ve CAD-CAM monolitik zirkonya) kırılma ve çekm","Önerilen disiplin ('Polimer Bilimi'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Kanal tedavisi görmüş dişlerde farklı post-kor sistemlerinin (fiber post-kompozit kor, prefabrike monolitik fiber ve CAD-CAM monolitik zirkonya) kırılma ve çekme dayanımlarının (fracture/pull-out strength) mekanik olarak karşılaştırıldığı doğrudan bir protetik/restoratif diş hekimliği ve dental biyomekanik araştırmasıdır; çalışmada polimer sentezi veya makromoleküler kimya analizi bulunmayıp ticari dental materyallerin restoratif diş hekimliği performansı test edilmiştir. Modelin 'Polimer Bilimi' önerisi dental kompozit/fiber terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' ana disiplini tam ve yeterlidir."
1232595,TP-1,Çam Ağaçlarında Mantar Hastalığının İzlenmesi için Üçgen Yeşillik İndeksi Analizi: İHA Tabanlı Bir Yaklaşım,"Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Ekoloji, Kuş Bilimi, Matematik, Mikroskopi, Çevre Bilimleri",Bahçe Bitkileri,CONTEXT,RESEARCH_FOCUS,1,Metin/Gerekçe: Çam ağaçlarında mantar hastalığının İHA tabanlı yüksek çözünürlüklü hava görüntüleri ve Üçgen Yeşillik İndeksi (TGI) uzaktan algılama yöntemiyle izlendiği doğru,"Önerilen disiplin ('Bahçe Bitkileri'), makalenin context bileşeninden kaynaklanmaktadır.",MEDIUM,True,CONTEXT,RESEARCH_FOCUS,Yabani bitki ve orman florası ziraat/bahçe bağlamı ile karıştırılmıştır (Context ↔ Research Focus).,"Çam ağaçlarında mantar hastalığının İHA tabanlı yüksek çözünürlüklü hava görüntüleri ve Üçgen Yeşillik İndeksi (TGI) uzaktan algılama yöntemiyle izlendiği doğrudan bir uzaktan algılama, fotogrametri, görüntü işleme ve orman koruma/fitopatoloji araştırmasıdır; mevcut kategorideki 'Kuş Bilimi, Mikroskopi, Matematik' etiketleri sistemsel çöp veridir. Modelin 'Bahçe Bitkileri' önerisi çam ormanlarını ziraatla karıştıran bir model yanılgısıdır (FP-1). Mevcut 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi' ile 'Çevre Bilimleri/Ekoloji' korunmalı, çöp etiketler temizlenmelidir (TP-1 kategori temizliği/düzeltmesi)."
1301419,FP,BİTKİSEL KÖKENLİ GIDALARDA YÜKSEK POLARİTELİ PESTİSİTLERİN SIVI KROMATOGRAFİ/KÜTLE SPEKTROMETRİSİ YÖNTEMİYLE ANALİZİ,"Kimya, Analitik, Bitki Bilimleri",Halk ve Çevre Sağlığı,CONTEXT,,1,Metin/Gerekçe: Bitkisel gıda matrislerinde 13 yüksek polar pestisit kalıntısının QuPPe ekstraksiyonu ve Hypercarb kolonlu LC-MS/MS Q-Trap cihazıyla tayinine yönelik enstrümant,"Önerilen disiplin ('Halk ve Çevre Sağlığı'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"Bitkisel gıda matrislerinde 13 yüksek polar pestisit kalıntısının QuPPe ekstraksiyonu ve Hypercarb kolonlu LC-MS/MS Q-Trap cihazıyla tayinine yönelik enstrümantal kromatografik metot geliştirilmesi ve SANTE kılavuzuna göre analitik validasyonunun (RSD, geri kazanım, LOD/LOQ) yapıldığı doğrudan bir analitik kimya ve gıda analizi araştırmasıdır; çalışmada epidemiyolojik izlem veya klinik halk sağlığı verisi bulunmayıp modelin 'Halk ve Çevre Sağlığı' önerisi gıda güvenliği ve pestisit bağlamından kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Kimya, Analitik, Bitki Bilimleri' omurgası tam ve yeterlidir."
1390143,TP-1,Dijital ebeveynlikte mahremiyet farkındalığı üzerine nitel bir araştırma,"Transplantasyon, Etik, İktisat","Bilgisayar Bilimleri, Sibernitik",RESEARCH_TOPIC,RESEARCH_FOCUS,0,"Metin/Gerekçe: Okul öncesi ve ilkokul çağı çocuğu olan 20 ebeveyn ile yarı yapılandırılmış görüşmeler ve içerik analizi yapılarak dijital ebeveynlik, çocukların dijital mahrem","Önerilen disiplin ('Bilgisayar Bilimleri, Sibernitik'), makalenin research_topic bileşeninden kaynaklanmaktadır.",MEDIUM,True,RESEARCH_TOPIC,RESEARCH_FOCUS,Dijital ebeveynlik tematik konusu teknik bilişim/sibernetik disiplini ile karıştırılmıştır.,"Okul öncesi ve ilkokul çağı çocuğu olan 20 ebeveyn ile yarı yapılandırılmış görüşmeler ve içerik analizi yapılarak dijital ebeveynlik, çocukların dijital mahremiyeti ve veri yönetimi farkındalığının incelendiği doğrudan bir nitel sosyal bilimler, aile sosyolojisi ve eğitim araştırmasıdır; mevcut kategorideki 'Transplantasyon' ve 'İktisat' etiketleri sistemsel çöp veridir. Modelin 'Bilgisayar Bilimleri, Sibernitik' önerisi nitel ebeveynlik çalışmasını mühendislik sanan bir model yanılgısı olup k-NN yerel uzlaşısının (%80) tam isabetle belirlediği 'Aile Çalışmaları' ana disiplinine aktarılmalıdır (TP-1 kategori değişimi)."
1387907,TP-2,"VİDEO OYUNLARINDA ARAYÜZ TASARIMI: MİNİMALİST, ÇOK KATMANLI VE ÖYKÜSEL YAKLAŞIM",Sanat,"Bilgisayar Bilimleri, Yapay Zeka",RESEARCH_FOCUS,,0,"Metin/Gerekçe: Veri tabanında yalnızca ""Sanat"" etiketi yer almaktadır; video oyunlarında kullanıcı arayüzü (UI/UX) tasarımı, grafik etkileşim ve insan-bilgisayar etkileşimi (H","Önerilen disiplin ('Bilgisayar Bilimleri, Yapay Zeka'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Veri tabanında yalnızca ""Sanat"" etiketi yer almaktadır; video oyunlarında kullanıcı arayüzü (UI/UX) tasarımı, grafik etkileşim ve insan-bilgisayar etkileşimi (HCI) Bilgisayar Bilimleri / Oyun Teknolojileri ile disiplinlerarasıdır."
1449762,TP-2,Serious Games in the Field of Mathematics: An Evaluation in the Game,"Eğitim, Eğitim Araştırmaları",Matematik,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Veri tabanında sadece genel ""Eğitim"" etiketi bulunmaktadır; matematik öğretiminde eğitsel dijital oyunların (serious games) pedagojik ve algoritmik değerlendirm","Önerilen disiplin ('Matematik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Veri tabanında sadece genel ""Eğitim"" etiketi bulunmaktadır; matematik öğretiminde eğitsel dijital oyunların (serious games) pedagojik ve algoritmik değerlendirmesi Matematik Eğitimi ve Bilgisayar Bilimleri ile melez çalışmadır."
1391339,TP-2,Ölümlü Trafik Kazalarının Tahmininde Random Forest ve SMOTE Uygulaması: Erzurum Örneği,"Bilgisayar Bilimleri, Yazılım Mühendisliği, Siyasi Bilimler",İstatistik ve Olasılık,METHOD,RESEARCH_FOCUS,1,Metin/Gerekçe: Erzurum'daki 16.793 trafik kazası verisi üzerinde sınıf dengesizliğinin SMOTE (sentetik aşırı örnekleme) yöntemiyle giderildiği ve Random Forest makine öğrenmes,"Önerilen disiplin ('İstatistik ve Olasılık'), makalenin method bileşeninden kaynaklanmaktadır.",MEDIUM,True,METHOD,RESEARCH_FOCUS,Uygulanan hesaplamalı/istatistiksel yöntem (İstatistik ve Olasılık) disiplinlerarası katkı sağlamaktadır (Method ↔ Research Focus).,"Erzurum'daki 16.793 trafik kazası verisi üzerinde sınıf dengesizliğinin SMOTE (sentetik aşırı örnekleme) yöntemiyle giderildiği ve Random Forest makine öğrenmesi modeliyle ölümlü kazaların tahmin edildiği doğrudan bir makine öğrenmesi, uygulamalı istatistik ve veri bilimi melez araştırmasıdır; mevcut kategorideki 'Siyasi Bilimler' etiketi çöp veri olup 'Bilgisayar Bilimleri, Yazılım Mühendisliği' omurgası korunmalı ve SMOTE örnekleme teknikleri ile istatistiksel modelleme boyutu için modelin önerdiği İstatistik ve Olasılık alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1361679,TP-2,Heat and mass transfer analysis of unsteady MHD Carreu Nanofluid flow over a stretched surface in a porous medium with Stefan blowing condition,"Nanobilim ve Nanoteknoloji, Taşınım Bilimi ve Teknolojisi",Termodinamik,RESEARCH_FOCUS,,0,Metin/Gerekçe: Gözenekli ortamda Stefan üflemesi ve emme koşulları altında Newtonyen olmayan Carreau nanoakışkanının kararsız magnetohidrodinamik (MHD) akışında ısı ve kütle t,"Önerilen disiplin ('Termodinamik'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Gözenekli ortamda Stefan üflemesi ve emme koşulları altında Newtonyen olmayan Carreau nanoakışkanının kararsız magnetohidrodinamik (MHD) akışında ısı ve kütle transferinin (bvp4c, benzerlik dönüşümleri, Prandtl/Lewis sayıları, Weissenberg sayısı) incelendiği doğrudan bir nanoakışkanlar mekaniği, taşınım olayları ve uygulamalı termodinamik/ısı transferi araştırmasıdır; mevcut 'Nanobilim ve Nanoteknoloji, Taşınım Bilimi ve Teknolojisi' omurgası korunmalı ve ısıl yönetim, ısı transfer katsayısı ve termal direnç modellemesi boyutu için modelin önerdiği Termodinamik alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1344631,TP-2,Common Childhood Viral Infectious Diseases with Oral Symptoms,"Diş Hekimliği, Viroloji",Enfeksiyon Hastalıkları,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Çocukluk çağında sık görülen viral döküntülü ve bulaşıcı hastalıkların (kızamık, kızamıkçık, kabakulak, herpes, el-ayak-ağız hastalığı, hepatit, HIV vb.) oral s","Önerilen disiplin ('Enfeksiyon Hastalıkları'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Çocukluk çağında sık görülen viral döküntülü ve bulaşıcı hastalıkların (kızamık, kızamıkçık, kabakulak, herpes, el-ayak-ağız hastalığı, hepatit, HIV vb.) oral semptomları, klinik tanı özellikleri ve pedodonti-pediatri multidisipliner yönetiminin incelendiği doğrudan bir pediatrik diş hekimliği, klinik viroloji ve çocuk enfeksiyon hastalıkları melez derlemesidir; mevcut 'Diş Hekimliği, Viroloji' omurgasının korunması gerekirken klinik bulaşıcı hastalıklar ve çocuk enfeksiyon takibi boyutu için modelin ve k-NN yerel uzlaşısının (%40) isabetle önerdiği Enfeksiyon Hastalıkları alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1346646,TP-2,Student’s Perception Towards Endodontic Training with Artificial Teeth: What Has Changed?,"Anatomi ve Morfoloji, Tıbbi İnformatik, Eğitim, Eğitim Araştırmaları",Diş Hekimliği,RESEARCH_FOCUS,,0,Metin/Gerekçe: Diş hekimliği öğrencilerinin endodonti preklinik eğitiminde yapay ve 3D basılmış dişler ile doğal dişlerin kullanımı ve anatomik/dokunsal gerçekçiliğine yönelik,"Önerilen disiplin ('Diş Hekimliği'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Diş hekimliği öğrencilerinin endodonti preklinik eğitiminde yapay ve 3D basılmış dişler ile doğal dişlerin kullanımı ve anatomik/dokunsal gerçekçiliğine yönelik algılarının anket ve literatür derlemesiyle incelendiği doğrudan bir dental eğitim ve endodonti araştırmasıdır; mevcut 'Eğitim, Eğitim Araştırmaları' omurgası korunmalı ve çalışmanın asıl ve ana disiplini boyutu için modelin ve k-NN yerel uzlaşısının (%100 tam mutabakat) belirlediği Diş Hekimliği alanı eklenmelidir (TP-2 melez çalışma - Dental Eğitim)."
1396403,FP,"Determination of Genotype, Housing System and Age Effect on Egg Production and Quality Traits of Layers","Veterinerlik, Ziraat Mühendisliği",Genetik ve Kalıtım,SAMPLE_POPULATION,CROSS_DOMAIN,1,"Metin/Gerekçe: Yumurtacı tavuklarda farklı ticari genotip hatlarının (Lohmann Sandy, White, Brown), barındırma sistemlerinin (serbest, konvansiyonel kafes, zenginleştirilmiş k","Önerilen disiplin ('Genetik ve Kalıtım'), makalede incelenen hayvan türü / canlı örneklem popülasyonu kaynaklıdır.",MEDIUM,True,SAMPLE_POPULATION,CROSS_DOMAIN,Çalışmanın gözlem ve analiz nesnesi hayvan/canlı türüdür; veterinerlik patolojisi insan klinik tıp alanına transfer edilmiştir (Sample ↔ Cross-domain).,"Yumurtacı tavuklarda farklı ticari genotip hatlarının (Lohmann Sandy, White, Brown), barındırma sistemlerinin (serbest, konvansiyonel kafes, zenginleştirilmiş kafes) ve yaşın yumurta verimi ile yumurta kalite parametreleri üzerindeki etkilerinin incelendiği doğrudan bir kanatlı hayvan yetiştiriciliği ve zootekni araştırmasıdır; çalışmada moleküler genetik analizi bulunmayıp modelin 'Genetik ve Kalıtım' önerisi ticari hibrit hatların 'genotip' olarak adlandırılmasından kaynaklanan klasik bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik, Ziraat Mühendisliği' disiplinleri tam ve yeterlidir."
1340988,FP,Antioxidant and antibacterial activity of extracts and compounds from endophytic fungi isolated from roots of Physalis angulata and their combination effects,"Farmakoloji ve Eczacılık, Mantar Bilimi",Endokrinoloji ve Metabolizma,CONTEXT,MATERIAL_OBJECT,1,"Metin/Gerekçe: Physalis angulata bitkisinin köklerinden izole edilen endofitik fungusların (Trichoderma virens) fermantasyonu, etil asetat ekstraksiyonu, 1D/2D NMR spektroskop","Önerilen disiplin ('Endokrinoloji ve Metabolizma'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",MEDIUM,True,CONTEXT,MATERIAL_OBJECT,Kardiyovasküler ilaç (nikardipin) veya antidiyabetik enzim testi kimyasal araştırma bağlamıdır; incelenen molekül de kimyasal materyaldir.,"Physalis angulata bitkisinin köklerinden izole edilen endofitik fungusların (Trichoderma virens) fermantasyonu, etil asetat ekstraksiyonu, 1D/2D NMR spektroskopisi ile biyoaktif sekonder metabolit yapılarının tayini ve in vitro antioksidan/antibakteriyel sinerjik etkilerinin incelendiği doğrudan bir mikoloji, farmakognozi ve doğal ürün kimyası/farmakoloji araştırmasıdır; çalışmada in vivo deney, metabolizma veya hormon kliniği bulunmayıp modelin 'Endokrinoloji ve Metabolizma' önerisi klasik bir tıbbi kullanım genellemesi model yanılgısıdır (FP-1). Mevcut 'Farmakoloji ve Eczacılık, Mantar Bilimi' omurgası tam ve eksiksizdir."
1398520,TP-2,Sürdürülebilir Kalkınma Hedefleri Kapsamında Karbon Emisyonu Dinamikleri: Türkiye Örneği,"Çevre Çalışmaları, İktisat","Yeşil, Sürdürülebilir Bilim ve Teknoloji",CONTEXT,RESEARCH_FOCUS,1,"Metin/Gerekçe: Yenilenebilir enerji, sanayileşme ve karbon emisyonunun ARDL ile ekonometrik analizidir; İktisat ve Çevre etiketlerini enerji tüketimi ve sürdürülebilirlik boyu","Önerilen disiplin ('Yeşil, Sürdürülebilir Bilim ve Teknoloji'), makalenin context bileşeninden kaynaklanmaktadır.",MEDIUM,True,CONTEXT,RESEARCH_FOCUS,"Uygulama bağlamı/sektör (Yeşil, Sürdürülebilir Bilim ve Teknoloji) ikincil disiplin sinyalini üretmiştir (Context ↔ Research Focus).","Yenilenebilir enerji, sanayileşme ve karbon emisyonunun ARDL ile ekonometrik analizidir; İktisat ve Çevre etiketlerini enerji tüketimi ve sürdürülebilirlik boyutuyla Yeşil Teknoloji ve Enerji/Yakıtlar alanlarıyla tamamlamıştır."
1390687,FP,WBD-YOLO-AM: YOLOv8 with attention module and IoT-based wild boar detection and deterrence system for safeguarding small millets,"Bilgisayar Bilimleri, Yapay Zeka, Ziraat Mühendisliği",Biyoloji Çeşitliliğinin Korunması,METHOD,CONTEXT,1,Metin/Gerekçe: Darı tarım alanlarında yaban domuzu zararlarını önlemek amacıyla dikkat mekanizmalı YOLOv8 derin öğrenme modeli (WBD-YOLO-AM; %98.2 mAP) ve Raspberry Pi/GSM/ult,"Önerilen disiplin ('Biyoloji Çeşitliliğinin Korunması'), makalede uygulanan analiz, ölçüm, algoritma veya yöntem kaynaklıdır.",MEDIUM,True,METHOD,CONTEXT,YOLO derin öğrenme modeli (yöntem) darı tarlasındaki yaban domuzu zararına (bağlam/koruma) uygulanmıştır.,"Darı tarım alanlarında yaban domuzu zararlarını önlemek amacıyla dikkat mekanizmalı YOLOv8 derin öğrenme modeli (WBD-YOLO-AM; %98.2 mAP) ve Raspberry Pi/GSM/ultrasonik caydırıcı donanımlı gömülü IoT sisteminin geliştirildiği doğrudan bir akıllı tarım, bilgisayarla görme (computer vision), yapay zeka ve nesnelerin interneti (IoT) araştırmasıdır; çalışmada ekolojik biyoçeşitlilik envanteri veya koruma biyolojisi popülasyon analizi bulunmayıp modelin 'Biyoloji Çeşitliliğinin Korunması' önerisi yaban hayatı ve tarımsal çatışma ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Bilgisayar Bilimleri, Yapay Zeka, Ziraat Mühendisliği' omurgası tam, eksiksiz ve doğrudur."
1403650,FP,"Yeni Bir Alkasit Bazlı Kompozit Reçine Restoratif Malzemenin, Giomer Bazlı, Mikrohibrid ve Nanohibrid Kompozit Reçine Restoratif Malzemelerle Karşılaştırıldığında Renk Stabilitesi",Diş Hekimliği,"Malzeme Bilimleri, Özellik ve Test",MATERIAL_OBJECT,,1,"Metin/Gerekçe: Restoratif diş hekimliğinde kullanılan farklı kompozit reçine dolgu malzemelerinin (alkasit, giomer, mikrohibrit, nanohibrit) içeceklerdeki renk stabilitesi ve ","Önerilen disiplin ('Malzeme Bilimleri, Özellik ve Test'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Restoratif diş hekimliğinde kullanılan farklı kompozit reçine dolgu malzemelerinin (alkasit, giomer, mikrohibrit, nanohibrit) içeceklerdeki renk stabilitesi ve lekelenme davranışlarının spektrofotometrik CIELAB analiziyle incelendiği doğrudan bir restoratif diş hekimliği ve dental materyal araştırmasıdır; çalışmada genel malzeme mühendisliği veya yeni kompozit sentezi bulunmayıp ticari dental dolgu materyallerinin klinik estetik performansı test edilmiştir. Modelin 'Malzeme Bilimleri, Özellik ve Test' önerisi klasik bir dental materyal model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' ana disiplini tam ve yeterlidir."
